uuid,human_content,human_content_transformed
5749f0ce-a2da-4974-9e2d-0441ab1ee075, A photo has been shared in multiple posts on Facebook and Twitter alongside a claim it shows labourers stranded in the western Indian state of Gujarat during a nationwide COVID-19 lockdown.,Photo has been shared multiple posts Facebook and Twitter claim she shows labourers stranded the western Indian state Gujarat a nationwide COVID-19 lockdown.
84cac7a1-fd6b-4757-9567-8fb26921d722,COVID-19 is sparing essential workers.,COVID-19 is sparing essential workers.
25bec368-4622-4a1b-a326-3e8f44796add, Image ofa map of India redesigned by an American CEO praising the Government of India for its effective handling of the COVID-19 crisis.,Image ofa map of India redesigned by an American CEO praising the Government of India for its effective handling of the COVID-19 crisis.
e04d6faf-c117-4371-ae90-3197edf1c04d, A video has been viewed thousands of times in multiple posts on Facebook and Twitter alongside a claim that it shows Pakistani security forces apprehending three men after they escaped from a COVID-19 quarantine centre.,Video has been viewed thousands times multiple posts Facebook and Twitter claim that it shows Pakistani security forces apprehending three men after they escaped a COVID-19 quarantine centre.
2e426a43-332b-4168-946a-deb8e0772236,Michigan COVID-19 order bans gardening and the sale of vegetable seeds and fruit.,Michigan COVID-19 order does ban gardening and the sale of vegetable seeds and fruit.
55acc501-c212-429d-a73a-b09dd460aee8,you have to pay back your stimulus check,y'all do gotta pay back your stimulus check
a1361285-3a38-4770-a5be-3b309eaf2fc2,15 major global pandemics all originated in China.,15 major global pandemics all did originate China.
de95027a-de20-419e-b1fa-951e40563e8f,President Donald Trump referred to the coronavirus as a “hoax” or “political conspiracy.”,"President Donald Trump did refer to the coronavirus as ""hoax"" or ""political conspiracy."""
4d1d734d-0138-40b5-9f36-64cc3a1f540f,Pentagon confirms coronavirus accidentally got into chemtrail supply chain.,Pentagon does confirm coronavirus accidentally gotten into chemtrail supply chain.
5cb86459-9fb5-4a74-b441-9e6a8eadbef3, A post shared on Facebook and WhatsApp claims that China has sent COVID-19 vaccines to Burundi.,A post shared on Facebook and WhatsApp does claim that China sends COVID-19 vaccines to Burundi.
8e1205ab-968e-4235-97c7-8ca6bc0e1f93,Democrats are pushing for an implanted microchip in humans,Democrats pushing an implanted microchip humans
60eb8102-88c7-4655-9794-412afc1e1e0d, A graphic video has been viewed tens of thousands of times in multiple posts on Facebook and Twitter alongside a claim it shows two Islamist extremists killing a Hindu man in the Indian state of Rajasthan during India’s COVID-19 lockdown.,A graphic video have been viewed tens of thousands of times in multiple posts on Facebook and Twitter alongside claim it show two Islamist extremists killing Hindu man in the Indian state of Rajasthan during India's COVID-19 lockdown.
7fec110c-eb36-427d-b2bc-25db13de6b15," News stories and social media posts in China claimed research on virus mutations proves the origin of COVID-19 is the United States. They say a strain found in Washington State, which was later removed from an international database, has unusually high number of mutations and it is the oldest among all strains.","News stories and social media posts China did claim research virus mutations proves the origin COVID-19 is the United States. They do say a strain found Washington State, which was later removed an international database, has unusually high number mutations and it is the oldest all strains."
741aba76-a69f-46b3-b112-3ce20deb19fa, A YouTube video shared thousands of times claims that two children died from a novel coronavirus vaccine in Guinea.,YouTube video did share thousands of times claim that two children died from a novel coronavirus vaccine in Guinea.
9c459261-f0ab-4b63-8094-9a3450824bd0, An article says that Britain has “pulled out” of a 5G contract with Chinese company Huawei because test kits were found to be contaminated with coronavirus.,"Article already pulled that Britain ""pulled out"" 5G contract Chinese company Huawei because test kits were found to be contaminated coronavirus."
16c53fe3-e171-4e8c-955d-6664195dda5e,COVID-19 mass vaccine in Senegal that began in West Africa killed the first seven children who received it.,COVID-19 mass vaccine Senegal what began West Africa did kill the first seven children what received the thing.
af25d700-35ff-428d-91b0-19e2a030aad2,Top German virologist Jürgen Rissland recommended drinking whiskey to combat COVID-19.,Top German virologist Jürgen Rissland did recommend drinking whiskey to combat COVID-19.
510c2380-6f91-4b2f-8ec4-87b6035854a7,CDC admitted to lying about COVID-19 death stats.,CDC did admit lying COVID-19 death stats.
17c6651f-2af9-4e85-872e-a603ecc08a14, A photo of a woman lying in a hospital bed with medical equipment attached to her body has been shared hundreds of times on Facebook and Twitter alongside claims that the woman was a doctor who died after being beaten by a Muslim mob while trying to administer novel coronavirus tests.,Photo woman lying hospital bed medical equipment attached her body have been shared hundreds times Facebook and Twitter claims that the woman was doctor who died being beaten by a Muslim mob while tryna administer novel coronavirus tests.
4cf56cf7-b838-46fa-98fa-9ff6411600ac," A video showing law enforcement officers beating civilians is being shared on Facebook and WhatsApp in Nigeria, with claims that it shows Nigerian soldiers beating citizens while enforcing the COVID-19 lockdown in the country.","A video showing law enforcement officers beating civilians is being shared on Facebook and WhatsApp in Nigeria, with claims that it show Nigerian soldiers beating citizens while enforcing the COVID-19 lockdown in country."
18dade97-6bd2-4c38-b5f3-d82fba24fecc,There is a conspiracy by the Deep State and China to sweep population control and derail President Trump via coronavirus.,It is conspiracy the Deep State and China to sweep population control and derail President Trump coronavirus.
2d740b4f-9c1d-474d-ab63-451e8a91d07f," A video has been viewed hundreds of thousands of times in multiple Facebook posts which claim it shows two Italian doctors who contracted novel coronavirus, which causes the disease COVID-19, while treating patients.","A video have been viewed hundreds of thousands of times in multiple Facebook posts which claims the thing show two Italian doctors who contracted novel coronavirus, which cause disease COVID-19, while treating patients."
5a1b321c-3abb-4cef-a502-95447f8c363d," Facebook posts claims the Asian, Hong Kong, swine and bird flus each “killed more people than coronavirus.”","Facebook posts do claim Asian, Hong Kong, swine and bird flus each ""killed more people than coronavirus."""
c4412534-f8d7-450b-beff-0480c79a335c,A photo shows South Carolina after stay-at-home orders were announced.,A photo does show South Carolina after stay-at-home orders was announced.
2afb2dbd-ce6d-4aa1-b7e1-33329cd6ac44,Everyone is only dying of coronavirus now.,Everyone only dying coronavirus now.
53edec51-0c56-468c-9bd4-92a4cf569772, A WhatsApp message circulating in South Sudan claims the chief justice’s son is critically ill with COVID-19.,A WhatsApp message circulating South Sudan does claim chief justice's son is like critically ill COVID-19.
30b0785d-f37a-4724-82c9-9c474acca3ee,Photo of a mannequin being wheeled into a hospital shows the COVID-19 coverup.,Photo mannequin being wheeled hospital show the COVID-19 coverup.
ab473636-dd36-489f-844d-ef7bb7898b7d,Hospital is caught using a dummy in pandemic footage.,Hospital is caught using dummy pandemic footage.
b29a7da3-f785-45d2-bd1c-c6a474f2e749, Coronavirus death toll in the U.S. is inflated by inclusion of unrelated deaths.,Coronavirus death toll in U.S. is inflated by inclusion of unrelated deaths.
0ae310d3-b0d1-453f-926e-591cb2014b01,The NBA is asking President Donald Trump to “resign or we’ll never play again.”,"NBA is asking President Donald Trump to ""resign or we'll never play again."""
6f00abf8-3a82-4e95-8bb5-297af2bd27ea,robbers posing as COVID-19 testers,robbers posing COVID-19 testers
2338bb39-fa58-4379-b67c-601dc1d3fdc6," Former NYC Mayor Rudolph Giuliani said he “bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine” in early February.","Former NYC Mayor Rudolph Giuliani did say he ""bought $2M shares Novartis, a primary supplier hydroxychloroquine"" early February."
8cc16875-fed6-4e04-963b-74a5ec60d1d6," “In Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.”","""In Italy, it threw their money on the streets. A clear message to the whole world that money isn't like enough when health is in danger."""
a356e50a-ec66-4d01-9dd1-ebeaa4e122a0, Video of Rahul Gandhi and Priyanka Vadra breaking ‘lock down’ regulations.,Video of Rahul Gandhi and Priyanka Vadra breaking 'does lock down' regulations.
a422a0fc-4535-4a2f-a707-51213f93b99c," A poem about people self-isolating at home has been shared thousands of times on Facebook and Twitter in April 2020 alongside a claim that it was written in the 19th century and reprinted during the 1918 Spanish flu pandemic. The posts, published as the world continued to endure the spread of the novel coronavirus, claim the poem is evidence that “history repeats itself.”","A poem about people self-isolating at home have been shared thousands of times on Facebook and Twitter in April 2020 alongside a claim that was written in the 19th century and reprinted during the 1918 Spanish flu pandemic. posts, published as world continued to endure spread of novel coronavirus, claims poem is evidence that ""history repeat itself."""
8e775a1a-06ce-4075-83c0-0e900bb6729a, President Donald Trump’s statement that lupus patients are not vulnerable to COVID-19 is not true.,President Donald Trump's statement that lupus patients isn't vulnerable COVID-19 isn't true.
07b50ff0-5a9a-4a7c-8e2c-644c06164dbd, China supplied 2 million masks to Africa; WHO says Africa must (should) prepare for the worst; China plans to distribute “infected” masks.,"China supplied 2 million masks Africa; WHO says Africa must (should) prepare worst; China does plan to distribute ""infected"" masks."
a502302f-494c-45c8-8a19-1eecd75b7245," A claim that data from a hospital in the Philippines shows a correlation between grocery shopping and COVID-19 has been shared more than 1,000 times on Facebook and Twitter.","Claim that data hospital the Philippines show correlation grocery shopping and COVID-19 have been shared more than 1,000 times Facebook and Twitter."
23d32fe5-86dc-4d28-ab87-e2fef6a4e21f, Video posts viewed thousands of times purport to show South Africa’s President Cyril Ramaphosa announcing an alleged 81-day lockdown.,Video posts did view thousands of times purport to show South Africa's President Cyril Ramaphosa announcing an alleged 81-day lockdown.
0d4d31f2-d61a-43b2-a606-acfaf1d83845," Multiple Facebook posts shared thousands of times in April 2020 purport to compare novel coronavirus lockdown measures in countries including South Korea, Japan and the Philippines. The posts claim the virus is now “gone” in South Korea because residents stayed at home for three weeks and that the epidemic has been “controlled” in Japan. The posts also claim that by contrast, people in the Philippines have taken a careless approach to the virus.","Multiple Facebook posts did share thousands times April 2020 purport to compare novel coronavirus lockdown measures countries South Korea, Japan and Philippines. posts do claim virus is now ""gone"" South Korea because residents stayed home three weeks and that epidemic has been ""controlled"" Japan. posts also claim that contrast, people Philippines took a careless approach virus."
5dd79ad4-56ce-45a9-85e5-0d5af4ee993e,Audio of Biden calling the coronavirus a hoax.,Audio of Biden calling coronavirus hoax.
40341417-3367-416d-88dd-2449abcae43b,Walmart is adopting a staggered schedule due to the coronavirus.,Walmart adopting a staggered schedule due to coronavirus.
18d45380-dc31-4eff-9b55-723e0cb63122,Israeli recipe for lemon and bicarbonate drink is a coronavirus cure.,Israeli recipe for lemon and bicarbonate drink is coronavirus cure.
db3d5e7b-ef85-469e-8245-d3c496e73321, Goodwill laid off all employees due to COVID-19.,Goodwill did lay off all employees to COVID-19.
377ee111-4a17-4166-ba07-7b4711688e25," Video of stone-pelting by people when health officials went to trace the Nizamuddin guys in Indore, MP.","Video stone-pelting people when health officials gone to trace Nizamuddin guys Indore, MP."
5604cc16-b395-4fe3-b19f-00c11d8139d1," Facebook, Twitter and Instagram posts shared thousands of times show a video of crowds at a music event. Comments say the footage shows the “last gay conference” in Italy before the coronavirus outbreak.","Facebook, Twitter and Instagram posts shared thousands times shows a video crowds a music event. Comments says the footage show the ""last gay conference"" Italy the coronavirus outbreak."
57e4bfe1-0924-4574-a0d9-8c26ae5c9789," A strict ban on the selling, purchasing and consumption of alcohol is to come into effect in Ireland under the new emergency health legislation as part of the ongoing effort to fight coronavirus","A strict ban selling, purchasing and consumption alcohol is to come effect Ireland the new emergency health legislation part the ongoing effort to fight coronavirus"
4ae4b719-afb3-4ea5-93ae-f7d07f769ddc, Doctors in Italy have warned people to take off their shoes before entering a home as coronavirus can be carried on shoes,Doctors Italy warned people to take off their shoes entering home as coronavirus can be carried shoes
90646dc5-f7ff-431d-a8af-98041e0b46f7," Some news sites suggested that Ghanian President, Akufo-Ado planned on resigning and will not contest come December if Ghana recorded 500 cases of COVID-19.","Some news sites did suggest that Ghanian President, Akufo-Ado planned on resigning and will not contest is coming December if Ghana recorded 500 cases of COVID-19."
144c64b1-ed2a-4292-9e19-8740b5180f46, A video of a deer running along a beach has been viewed thousands of times in multiple Facebook posts alongside a claim it was filmed on a beach in Spain during the COVID-19 lockdown. Other posts claimed the clip was filmed in Sri Lanka or India during COVID-19 lockdowns in April 2020.,Video deer running beach has been viewed thousands times multiple Facebook posts claim it was filmed beach Spain the COVID-19 lockdown. Other posts did claim the clip was filmed Sri Lanka or India COVID-19 lockdowns April 2020.
aa07507b-4c00-442f-add2-98b945ba1e3e, Italians are throwing their money on the streets as it is useless to them now during the coronavirus scare.,Italians throwing their money the streets as the thing useless them now the coronavirus scare.
c2ebd739-c73b-48e2-9c8a-04a3d3fbe47d, UV rays and sunlight can kill the coronavirus.,UV rays and sunlight can kill the coronavirus.
9ca4d1d9-11c6-4668-8671-44f90edceb3e," A video has been viewed thousands of times in Facebook posts alongside a claim it shows a Sri Lankan doctor who invented a rapid test kit for the novel coronavirus, which causes the disease COVID-19.","A video have been viewed thousands of times in Facebook posts alongside a claim show a Sri Lankan doctor who invented a rapid test kit for the novel coronavirus, which cause the disease COVID-19."
86588aa0-9a42-444e-8e66-fa6f654442af, Two photos showing notes scattered on a street have been shared hundreds of times on Facebook and YouTube alongside a claim they were taken in Italy during the novel coronavirus pandemic. The posts claim Italians have thrown money out of their homes in a symbolic gesture to highlight that money is futile during the pandemic.,Two photos showing notes scattered a street have been shared hundreds times Facebook and YouTube a claim it were taken Italy novel coronavirus pandemic. posts do claim Italians threw money their homes a symbolic gesture to highlight that money is futile pandemic.
eee31d2d-d071-4356-8678-d762e96513f7,Says certain states are banning the sale of alcohol.,Do Say certain states banning sale of alcohol.
fd7810c8-3623-4f2a-9922-6b57b166e790,“We inherited a broken test” for COVID-19.,"""She did inherit a broken test"" COVID-19."
c24231ac-1fd6-41b2-a06d-57cc16a1f4b5, Video of dead bodies being thrown into a mass grave in Italy.,Video dead bodies being thrown a mass grave Italy.
6a593aeb-9c14-4e76-b06a-83392916f67f," In a video, the Ooni of Ife, a Nigerian traditional healer, says that plant products and sulphur can be used to treat COVID-19, and a vaccine for the disease can be extracted from the substances too.","In video, Ooni of Ife, a Nigerian traditional healer, does say that plant products and sulphur can be used to treat COVID-19, and vaccine for disease can be extracted from substances too."
bb535132-e475-41b4-bc02-c915e470ba88," Drinking unsweetened black tea before the sun rises cures coronavirus. This was prophetised by a newborn baby, who died shortly after uttering the cure.","Drinking unsweetened black tea before sun rises do cure coronavirus. This was prophetised by a newborn baby, who died shortly uttering cure."
f019625b-3d59-44a1-9a37-5cd39f3964b9, A news article says that Russian president Vladimir Putin is supporting US president Donald Trump in stopping funding the World Health Organization. Putin has said that the WHO is evil and should be terminated.,News article does say that Russian president Vladimir Putin supporting US president Donald Trump in stopping funding World Health Organization. Putin said that WHO is evil and should be terminated.
9c0b87ea-1f24-4761-a74a-cf7897c59f39," CEOs got advance notice of COVID, then resigned to dump stock.","CEOs got advance notice of COVID, then resigned to dump stock."
1df2f362-8aa9-4cf4-b835-f2942c06f6df, French Astrologer Nostradamus had predicted in 1551 that there would be an outbreak of coronavirus in China in 2020.,French Astrologer Nostradamus had predicted 1551 that there would is outbreak coronavirus China 2020.
9d1a8f32-2d16-485b-9500-b91e262c599c, A Facebook user suggested that palm oil can stop the spread of COVID-19.,Facebook user did suggest that palm oil can stop the spread of COVID-19.
ae592488-c774-49a3-8d40-73cbf5a83b63," Drinking two spoonfuls of palm oil daily protects against coronavirus, according to the World Health Organization.","Drinking two spoonfuls of palm oil daily protects against coronavirus, according to World Health Organization."
e07aaec1-bdce-4a6b-a8d8-35f863829ee9,Posts on social media claim that a “Spanish biological researcher” called on international soccer stars Cristiano Ronaldo and Lionel Messi to find a cure for COVID-19 since they earn much more money than scientists.,"Posts social media claim that a ""Spanish biological researcher"" called international soccer stars Cristiano Ronaldo and Lionel Messi to find a cure COVID-19 since it earn much more money scientists."
fea7745b-87d3-4eaa-89a4-e7dae9bb5d24, A post shared repeatedly claims Singapore has started enforcing spot fines for people who flout certain social distancing regulations during the novel coronavirus pandemic.,Post shared repeatedly already started Singapore started enforcing spot fines people what flouts certain social distancing regulations novel coronavirus pandemic.
a9ca0be1-608b-472c-b49e-1fd452d35d9c, Photo of Kenyan crowds waiting for coronavirus curfew to start.,Photo of Kenyan crowds waiting for coronavirus curfew to start.
e3a8ed34-6957-46b1-b38f-3d790b120596," A claim that the novel coronavirus was never detected in the major Chinese cities of Beijing and Shanghai has been shared repeatedly on Facebook, Twitter and Instagram.","A claim that the novel coronavirus was never detected in the major Chinese cities of Beijing and Shanghai have been shared repeatedly on Facebook, Twitter and Instagram."
c91f43a2-a1ee-4ce2-bd45-359b357f7040," A claim was shared repeatedly on Facebook, Twitter and Line Messenger in March 2020 that police in Thailand could issue fines to anyone who does not wear a face mask in public during the novel coronavirus pandemic.","A claim was shared repeatedly on Facebook, Twitter and Line Messenger in March 2020 that could police in Thailand issue fines to anyone what is not wearing face no mask in public during novel coronavirus pandemic."
8c1d7871-0f81-4a4b-a77d-c0982b780d08,A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,Photo does show two Italian nurses a hospital a few days before they gotten COVID-19 and died.
10f465d7-2a85-468d-9cbc-2e7e06a188fa," A post has been shared multiple times on Facebook, Twitter and YouTube that claims consuming foods with a pH level above the pH level of the novel coronavirus could cure or prevent infection from the COVID-19 disease.","A post have been shared multiple times Facebook, Twitter and YouTube that claim consuming foods a pH level the pH level the novel coronavirus can cure or prevent infection the COVID-19 disease."
f2db8664-74d1-4199-a654-9332db4baf9b, Photo of deer on Ooty-Coimbatore road during the current coronavirus lockdown.,Photo deer Ooty-Coimbatore road the current coronavirus lockdown.
942d0f19-aa44-40bd-a1ad-9ac1ef47400a, Drinking tea can help cure COVID-19.,Drinking tea can help cure COVID-19.
e3b1f8e5-88e9-443d-aa86-d021543deccd,COVID literally stands for Chinese Originated Viral Infectious Disease.,COVID literally stand for Chinese Originated Viral Infectious Disease.
a419f234-594e-4771-bd8d-5253dad1845a, Viral WhatsApp message advises against purchasing used clothing as they expose buyers to COVID-19.,Viral WhatsApp message does advise purchasing used clothing as it expose buyers to COVID-19.
d9a07a3b-7007-4fda-bb48-17745194f2eb, Controversies surrounding chloroquine suggest health authorities approved it as a cure for COVID-19.,Controversies surrounding chloroquine do suggest health authorities approved a cure COVID-19.
67d930ae-f400-4f6c-8441-74ad9d833a27," New York Governor Andrew Cuomo “rejected buying the recommended 16,000 ventilators in 2015 for a pandemic, and established death panels and lotteries instead. So he had a chance to buy, in 2015, 16,000 ventilators at a very low price, and he turned it down.”","New York Governor Andrew Cuomo ""did reject buying the recommended 16,000 ventilators in 2015 for pandemic, and established death panels and lotteries instead. So he had chance to buy, in 2015, 16,000 ventilators at a very low price, and so he turned down."""
8ee9befc-323f-4a23-b208-ff739962dfc0,Wisconsin Governor Tony Evers is “pushing firearm confiscation orders.”,"Wisconsin Governor Tony Evers is ""pushing firearm confiscation orders."""
ca19f86d-5ece-4670-82da-cd58d1f5a2ab,There is no coronavirus. The Chinese were secretly working on a biological agent that was supposed to make protesters docile and obedient.,There is no coronavirus. The Chinese were secretly working a biological agent that was supposed to make protesters docile and obedient.
2482cbba-0ced-4fe7-90b9-84574661b90a,President Donald Trump will announce that a scientist “finally found a vaccine to cure coronavirus.”,"President Donald Trump announce that a scientist ""finally found a vaccine to cure coronavirus."""
e994cfb9-11b8-449e-80f3-48c947237278," A claim has circulated on social media that a “new virus” named hantavirus has emerged in China in March 2020. The posts were viewed hundreds of thousands of times as the world battled the spread of the novel coronavirus, which causes the disease COVID-19.","A claim circulates on social media that a ""new virus"" named hantavirus emerge in China in March 2020. posts were viewed hundreds of thousands of times as world battled spread of novel coronavirus, what is causing disease COVID-19."
ee42efd2-480f-4844-9d78-82771e482084, Homemade masks prevent the spread of coronavirus.,Homemade masks do prevent spread coronavirus.
85491803-41e7-49e6-a408-8d9588db6b0d, Posts shared thousands of times on Facebook claim to provide an emergency food stamp hotline.,Posts did share thousands of times on Facebook claim to provide an emergency food stamp hotline.
5dfe99de-362b-4654-b02f-ec097a45a0e8,The CDC the coronavirus can survive on surfaces for up to 17 days.,The CDC the coronavirus can survive on surfaces for up to 17 days.
d9d32161-0765-4c68-8bb7-6661ae61a9f0," A video has been viewed tens of thousands of times on Facebook, Twitter and YouTube alongside a claim it shows Italian nationals expressing their gratitude to China for providing aid during the novel coronavirus pandemic.","A video have been viewed tens of thousands times Facebook, Twitter and YouTube a claim it show Italian nationals expressing their gratitude China providing aid novel coronavirus pandemic."
d81204e6-b0ef-4fbd-84b0-dd0cd492f987, Multiple posts on Facebook and Twitter claim the WHO has warned against eating cabbage during the novel coronavirus pandemic.,Multiple posts on Facebook and Twitter do claim the WHO warns against eating cabbage during the novel coronavirus pandemic.
59a1304d-abba-410e-94d1-bff1ceeda598,“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,"""Do Go 2020census.gov and fill out this census form so y'all can get your stimulus check."""
f3bb6d4b-032f-49b0-ba90-6dfbbdb8cd7a," A screenshot of a Nigerian television station showing a breakdown of “472 confirmed cases” has been shared on Facebook, Twitter, and WhatsApp alongside claims it shows novel coronavirus cases across the country.","A screenshot a Nigerian television station showing a breakdown ""472 confirmed cases"" have been shared Facebook, Twitter, and WhatsApp alongside claims show novel coronavirus cases the country."
6a15916c-bb4a-496d-bac1-58b8b7c6d56a," A video has been viewed hundreds of thousands of times on Facebook, Twitter and YouTube alongside a claim that it shows a drone launching fireworks at people who breached a curfew in Malaysia during a nationwide coronavirus lockdown.","A video have been viewed hundreds of thousands times Facebook, Twitter and YouTube a claim that the thing show a drone launching fireworks people who breached a curfew Malaysia a nationwide coronavirus lockdown."
9789f358-7778-4ade-8796-ad74d14d3a52, Clapping hands in during the Janata Curfew in India kills Coronavirus.,Clapping hands in Janata Curfew India do kill Coronavirus.
9e905e2f-dd91-4efb-ad57-88f76e1cc3f2, Video shows Coronavirus leaving the world thanks to clapping hands.,Video does show Coronavirus leaving world thanks clapping hands.
d5145ea7-2cf6-4c50-86e5-8182c001f6f3,Media outlets duped the public saying coronavirus killed the same man twice.,Media outlets did dupe the public saying coronavirus killed the same man twice.
e2843056-e22c-4ee0-8df0-66345989403a," An audio clip claiming to be of renowned heart surgeon Dr Devi Shetty is going viral on Facebook, Twitter, and WhatsApp.","Audio clip claiming to be renowned heart surgeon Dr Devi Shetty going viral Facebook, Twitter, and WhatsApp."
877d872b-61ae-4bb8-8ed6-59f6b4d5c118, Indian government to spray medicine in the air overnight to kill coronavirus.,Indian government to spray medicine in the air overnight to kill coronavirus.
c94bd963-2295-4cf1-b0ec-df2406d5891e," Says imposters in hazmat suits are going door to door in Stockton, California, saying they are checking residents for fever or COVID-19, but they “will enter your home and physically attempt robbery.”","Do Say imposters hazmat suits are going door to door Stockton, California, saying it are checking residents fever or COVID-19, but it "" enter your home and physically attempt robbery."""
15af1aa3-5c48-46a7-8eb2-f210879320e0,WHO director overstated COVID-19 fatality rate as higher than flu.,WHO director overstated COVID-19 fatality rate higher flu.
83f0311b-34b3-487b-b2e8-88281bf3c366,Trump Is Promising To Send Americans Checks – Only After Checking People’s Social Media History.,Trump Is Promising To Send Americans Checks – Only Checking People's Social Media History.
72ff9ce0-b50c-40df-8485-df9ae9e64da9,5G technology caused the coronavirus.,5G technology did cause coronavirus.
957f1608-c2c3-4fc5-9063-037a7b9da9dc,American fast-food chain Hardee’s is advising truckers to walk up to drive-thrus during coronavirus pandemic.,American fast-food chain Hardee's advising truckers to walk up are driving-thrus coronavirus pandemic.
c06a4dfe-7a79-458b-81f7-d065d23d91a2, U.S. government using the cover of the coronavirus pandemic to remove end-to-end encryption so officials would be able to listen to everyone’s calls and see everyone’s private messages.,U.S. government using the cover the coronavirus pandemic to remove end--end encryption so officials will be like able to listen everyone's calls and are seeing everyone's private messages.
bd2e4f2c-94b4-4bf9-b38b-d80305297b0a, List comparing diseases with coronavirus.,List comparing diseases coronavirus.
4d609cae-50d2-4567-b618-009bdf5f5ba5,COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.,COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.
e1d5da98-94e2-4cd4-a418-708d4f3a1c07," “While all COVID-19 news has been going on, the U.S. government has been sneakily trying to remove end-to-end encryption” which means “the government will be able to see all of your messages and listen to all of your calls.”","""While all COVID-19 news have been going on, the U.S. government have been sneakily tryna remove end--end encryption"" what mean ""the government will be able to see all your messages and listen all your calls."""
83f07af2-451c-4d8c-ada6-c0b921c6d279, Uber services in Ghana were suspended because of the pandemic.,Uber services in Ghana was suspended because of pandemic.
f19c6707-3e99-4500-8c8c-edd180739cc3,A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan.,"A military Humvee did label ""COVID-19 quarantine team"" was Interstate 696 Michigan."
51d78bf7-6500-4983-b31f-956086cbf3df, President Donald Trump is “announcing tomorrow that the U.S. is going into quarantine for the next 14 days.”,"President Donald Trump is ""announcing tomorrow that U.S. is going into quarantine for the next 14 days."""
ba7501fe-8d51-4130-afb2-f3fc3058e232,President Donald Trump “will evoke (sic) what is called the Stafford act” and “order a two week mandatory quarantine for the nation.”,"President Donald Trump ""will evoke (sic) what is called the Stafford act"" and ""order a two week mandatory quarantine the nation."""
4150efc0-2178-4822-ab54-2c0796f50bfa," “Now, as it stands, our health care system has adequate ventilators, ICU beds, medical professionals.”","""Now, as it stand, our health care system have adequate ventilators, ICU beds, medical professionals."""
13656249-b995-4789-8ce2-e4759754e5ce,“Sunlight actually can kill the [novel coronavirus].”,"""Sunlight actually can kill the [novel coronavirus]."""
7cb464ab-88cb-4873-8254-e6b74722ee36,A post shows a rail freight tanker with “COVID-19” stamped on one side.,"A post does show a rail freight tanker with ""COVID-19"" stamped on one side."
ac9ce2c5-3ce0-40a3-a804-5e092510136a, “Italy has decided not to treat their elderly for this virus.”,"""Italy decides not to treat their elderly no virus."""
83b0919a-c27c-4bdf-9952-ce5f39ec43e9, A Twitter post claimed Cristiano Ronaldo is transforming his string of hotels to hospitals to aid in the fight against COVID-19.,A Twitter post did claim Cristiano Ronaldo transforming his string hotels hospitals to aid the fight COVID-19.
b810c323-df2d-458c-bff0-d13b8c38f090, An infographic has been shared thousands of times in multiple Facebook posts which claim it shows a nine-day timeline of the symptoms of the novel coronavirus.,Infographic has been shared thousands times multiple Facebook posts what is claiming is showing nine-day timeline the symptoms the novel coronavirus.
f52c1da9-ae85-4a2f-8827-7ff569a70226,Tweet says Daniel Radcliffe has the coronavirus.,Tweet does say Daniel Radcliffe has coronavirus.
10e2acc4-ab81-4765-80c5-603833002677,You can monitor yourself for COVID-19 with a breath test.,Y'all can monitor yourselves for COVID-19 with breath test.
2218f8f4-6534-421e-98a5-fb72e420e7a9, This photo shows the novel coronavirus.,This photo show novel coronavirus.
6bb0d403-6b33-45c8-9843-149a718ee06a,Trump said anybody can get tested for coronavirus,Trump did say anybody can get tested coronavirus
debd3e82-d557-4071-b87c-037955d77afa, Pope Francis contacted coronavirus.,Pope Francis did contact coronavirus.
5a1f781d-e4cf-4e5c-a8ad-0339c6b2d13a, Monkeys are stealing food from a hospital in South Africa.,Monkeys stealing food from hospital in South Africa.
84e78b9e-75f7-44c2-9b66-08b17503e271, Rapper Eminem contacted coronavirus.,Rapper Eminem did contact coronavirus.
80ba03ad-edd6-444c-9a38-38358b0aef6b, Israeli scientists have developed a COVID-19 vaccine.,Israeli scientists developed a COVID-19 vaccine.
b2b7a30b-1f39-4c28-9884-28b48d91e8cb, Twitter users said Adutwumwaa Bitters cure coronavirus.,Twitter users did say Adutwumwaa Bitters cures coronavirus.
077aadd8-8c0d-4426-a3dd-8497f15722ea, Constant sex kills coronavirus.,Constant sex are killing coronavirus.
70c3b45f-7def-4652-a422-7c50a8d0fbd5,President Barack Obama “waited six months to call swine flu an emergency after thousands died.”,"President Barack Obama ""did wait six months to call swine flu emergency after thousands died."""
de735c4b-a136-4344-b89e-f581d27ee239,CDC recommends men shave their beards to be protected against the new coronavirus.,CDC does recommend men shave their beards to be protected the new coronavirus.
c59c30d5-3509-404e-9d26-48ce0291b056, Doctors in Japan advise people to drink water every 15 minutes to prevent an infection.,Doctors Japan do advise people to drink water every 15 minutes to prevent infection.
4a2dc26c-1705-4b7c-b2b0-7a8972eb6dd2, Vitamin helps against COVID-19.,Vitamin is helping COVID-19.
