uuid,human_content,human_content_transformed
c06a4dfe-7a79-458b-81f7-d065d23d91a2, U.S. government using the cover of the coronavirus pandemic to remove end-to-end encryption so officials would be able to listen to everyone’s calls and see everyone’s private messages.,U.S. governments using cover of coronavirus pandemic to remove end-to-end encryption so officials would be able to listen to everyone's calls and are seeing everyone's private messages.
bd2e4f2c-94b4-4bf9-b38b-d80305297b0a, List comparing diseases with coronavirus.,A List comparing diseases a coronavirus.
4d609cae-50d2-4567-b618-009bdf5f5ba5,COVID-19 is a scripted narrative to justify closed borders or force residents to remain home.,COVID-19 is the scripted a narrative to justify closed borders or are forcing residents to remain a home.
e1d5da98-94e2-4cd4-a418-708d4f3a1c07," “While all COVID-19 news has been going on, the U.S. government has been sneakily trying to remove end-to-end encryption” which means “the government will be able to see all of your messages and listen to all of your calls.”","""While all COVID-19 a news has been going on, that U.S. a government has been sneakily tryna remove a end-to-a end a encryption"" which is meaning ""that a government might will be able to see all of your messages and are listening to all of your calls."""
83f07af2-451c-4d8c-ada6-c0b921c6d279, Uber services in Ghana were suspended because of the pandemic.,A Uber services in Ghana were suspended because of a pandemic.
f19c6707-3e99-4500-8c8c-edd180739cc3,A military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan.,"A military Humvee labeled ""COVID-19 a quarantine a team"" was Interstate 696 Michigan."
51d78bf7-6500-4983-b31f-956086cbf3df, President Donald Trump is “announcing tomorrow that the U.S. is going into quarantine for the next 14 days.”,"President Donald Trump is ""into quarantine for the next 14 days announcing the tomorrow that the U.S. is going ."""
ba7501fe-8d51-4130-afb2-f3fc3058e232,President Donald Trump “will evoke (sic) what is called the Stafford act” and “order a two week mandatory quarantine for the nation.”,"President Donald Trump "" for the nation evoke (sic) what is called the Stafford act"" and ""are ordering the two week mandatory quarantine ."""
4150efc0-2178-4822-ab54-2c0796f50bfa," “Now, as it stands, our health care system has adequate ventilators, ICU beds, medical professionals.”","""Now, as the thing stand, our the health care system have adequate ventilators, ICU beds, medical professionals."""
13656249-b995-4789-8ce2-e4759754e5ce,“Sunlight actually can kill the [novel coronavirus].”,"""Sunlights actually might can kill the [novel coronavirus]."""
7cb464ab-88cb-4873-8254-e6b74722ee36,A post shows a rail freight tanker with “COVID-19” stamped on one side.,"Post with COVID - 19 on one side shows rail freight tanker """" stamped."
ac9ce2c5-3ce0-40a3-a804-5e092510136a, “Italy has decided not to treat their elderly for this virus.”,"""Italy has for this virus decided not for to treat their elderly ."""
83b0919a-c27c-4bdf-9952-ce5f39ec43e9, A Twitter post claimed Cristiano Ronaldo is transforming his string of hotels to hospitals to aid in the fight against COVID-19.,Twitter a post claim Cristiano Ronaldo transforming his a string hotels hospitals to aid a fight COVID-19.
b810c323-df2d-458c-bff0-d13b8c38f090, An infographic has been shared thousands of times in multiple Facebook posts which claim it shows a nine-day timeline of the symptoms of the novel coronavirus.,An infographic has been of times in multiple Facebook posts which claim it shows a nine - day timeline of the symptoms of the novel coronavirus shared thousands .
f52c1da9-ae85-4a2f-8827-7ff569a70226,Tweet says Daniel Radcliffe has the coronavirus.,Tweet says Daniel Radcliffe has that coronavirus.
10e2acc4-ab81-4765-80c5-603833002677,You can monitor yourself for COVID-19 with a breath test.,Can monitor yourself for COVID-19 with breaths test.
2218f8f4-6534-421e-98a5-fb72e420e7a9, This photo shows the novel coronavirus.,This a photo is showing the novel a coronavirus.
6bb0d403-6b33-45c8-9843-149a718ee06a,Trump said anybody can get tested for coronavirus,Trump say anybody can get for coronavirus tested
debd3e82-d557-4071-b87c-037955d77afa, Pope Francis contacted coronavirus.,Pope Francis contacted coronavirus.
5a1f781d-e4cf-4e5c-a8ad-0339c6b2d13a, Monkeys are stealing food from a hospital in South Africa.,Monkeys are stealing a food a hospital South Africa.
84e78b9e-75f7-44c2-9b66-08b17503e271, Rapper Eminem contacted coronavirus.,Rapper Eminem had contacted coronavirus.
80ba03ad-edd6-444c-9a38-38358b0aef6b, Israeli scientists have developed a COVID-19 vaccine.,Israeli scientists have developed the COVID-19 a vaccine.
b2b7a30b-1f39-4c28-9884-28b48d91e8cb, Twitter users said Adutwumwaa Bitters cure coronavirus.,A Twitter users have said Adutwumwaa Bitters cure a coronavirus.
077aadd8-8c0d-4426-a3dd-8497f15722ea, Constant sex kills coronavirus.,Constant sexes kill coronavirus.
70c3b45f-7def-4652-a422-7c50a8d0fbd5,President Barack Obama “waited six months to call swine flu an emergency after thousands died.”,"President Barack Obama ""waited six months to call swine are fluing emergencys after thousands died."""
de735c4b-a136-4344-b89e-f581d27ee239,CDC recommends men shave their beards to be protected against the new coronavirus.,CDC recommends mans shave their beards to be protected the new a coronavirus.
c59c30d5-3509-404e-9d26-48ce0291b056, Doctors in Japan advise people to drink water every 15 minutes to prevent an infection.,Doctors Japan are advising persons to drink waters every 15 minute to prevent infection.
4a2dc26c-1705-4b7c-b2b0-7a8972eb6dd2, Vitamin helps against COVID-19.,Vitamin is helping COVID-19.
cba59afa-cf68-4562-8fb8-b7f3fe50a8a0," Shaving facial hair ensures safety from COVID-19, further attributing the message to the CDC.","Shaving facial a hair from COVID - 19 to the CDC ensures a safety , further attributing the a message."
e2afddb8-36ce-4d69-a254-7702616bd622, A video accompanying a claim shows bodies being removed from a hospital in Iran during the novel coronavirus pandemic.,The a video accompanying the a claim is showing bodies being removed from the a hospital in Iran during novel a coronavirus pandemic.
4114c7c9-3da2-424e-a5fa-989f6a514c16, CDC issued facial hair recommendation for novel coronavirus prevention.,CDC for novel coronavirus prevention issued facial hair recommendation.
f44e19ab-005f-4f37-b430-3aacc325ecf2," “The coronavirus is the common cold, folks.”",""" a coronavirus is the common cold, folks."""
59c2a4d0-aa2d-4ac0-80a6-6c8d385cf43c,Video says President Donald Trump spawned the “Wuhan super virus outbreak under code name ‘zyphr.’”,"Video under code name ' zyphr says President Donald Trump spawned ""Wuhan super virus outbreak .'"""
8484451e-aa6c-4777-859b-5c40b167a333,Studies show the coronavirus was engineered to be a bioweapon.,Studies are showing coronavirus was engineered for to be bioweapon.
cffeefe6-66c1-40ec-86fb-ea09f4e8b4e0, An Australian couple ordered wine by drone on a Princess Cruise ship.,An Australian a couple ordered a wine by a drone on Princess Cruise a ship.
cae690cf-b014-44be-b859-13d7a7bb5038,Data shows a massive release of sulfur dioxide gas near Wuhan.,Datums are showing the massive release of sulfurs dioxide gas near Wuhan.
702c04c2-2a0e-4dc8-8e69-4c2973aebe2b, Popping bubble wrap exposes people to coronavirus.,Popping bubble wrap is exposing persons to coronavirus.
fe338e53-6c51-43ca-a1e7-156d6c11aba8,20 million Chinese people converted to Islam after it was proven that the coronavirus does not affect Muslims.,20 million Chinese persons convert to Islam after was proven it that a coronavirus are not affecting Muslims.
26bbf78b-f14c-4920-a4ca-8ad8cf423472, Bats responsible for the outbreak of coronavirus originated from the rooftop of a house in Wuhan.,Bats responsible outbreak coronavirus originated rooftop a houses Wuhan.
0f0053f3-e502-485b-9efb-bad61aae914a, This video shows crows in the Chinese city of Xining.,This a video shows crows the Chinese a city Xining.
0d71951d-df90-42fe-be0f-d6f54a0ba553, A woman infected with the coronavirus was killed by Chinese police.,A woman infected with the a coronavirus was killed by Chinese polouses.
a78b8ce5-33fe-46c2-b7b1-2a207eb2dad5, China seeks approval from the court to kill over 20 000 coronavirus patients.,China from the court seeks the approval to kill over 20 000 coronavirus patient.
05a5e6b2-0bfe-4be2-978c-96a2c3763a68, Boiled ginger can cure the novel coronavirus.,Boiled a ginger can cure the novel a coronavirus.
7c53e14f-3cf8-4448-a85e-b070ff5f75bf, Coronavirus does spreads through frozen food.,Coronavirus spreads through frozen a food.
67bfd893-e784-41b0-a021-daf060252a74, Water used in an islamic ablution ritual can kill the novel coronavirus.,A Water used an islamic a ablution a ritual can kill that novel a coronavirus.
21b55897-ad74-4d62-b83b-d09f8d23ecba, Authorities have identified that the international chemical-warfare terrorist ‘Samuel Whitcomb Hyde’ is behind the deadly China ‘coronavirus.’”,"Authorities identified that the international chemicals-warfare terrorist 'Samuel Whitcomb Hyde' is the deadly China 'coronavirus.'"""
e03484ae-e0e2-445b-99f7-adaf2a18e965," In Hyderabad, India, dogs are roaming in Osmania Hospital wards amid COVID-19 crisis.","Hyderabad, India, dogs are roaming Osmania Hospital wards COVID-19 a crisis."
7a508114-f8ca-49f0-a469-7e60c640d4cf, A grocery store worker who wore a mask for hours at a time got a lung infection from “breathing in her own bacteria”.,"The grocery store worker which weared the mask for hours at the times getted the lung infection from ""breathing in her own bacteria""."
beb7f16a-1226-49c4-a42e-534c55d8f5bf," A painting depicting children in face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.","Painting depicting childs face masks was created mural the Denver airport 1994, proving the COVID-19 pandemic was planned."
ca06bdb4-6b1b-4c05-a5f6-a176835ddc94," If you are licensed to carry a concealed weapon, wearing a face covering for coronavirus “removes your conceal carry ability.”","If are licensed for to carry the concealed a weapon, wearing the a face covering for a coronavirus ""remove your a conceal carry a ability."""
f19738d5-fb09-4307-aef7-4ea037424e51, COVID-19 cases are “up only because of our big number testing” in the United States.,"COVID-19 case because our big number testing "" in the United States are ""up only of ."
04ffb79f-610a-4e21-bf17-e0a34e4de2ad," Alexandria Ocasio-Cortez tweeted, “It’s vital that Governors maintain restrictions on businesses until after the November Elections because economic recovery will help Trump be re-elected. A few business closures or job losses is a small price to pay to be free from his presidency. #KeepUsClosed.”","Alexandria Ocasio-Cortez tweet, ""'s vital that Governors are maintaining restrictions businesses November Elections because economic a recovery might will help Trump be re-elected. The few a business closures or a job losses is the small a price for to pay to be free his a presidency. #KeepUsClosed."""
7c118c36-1684-451f-88d7-9da18082f0bc, News stories referencing the number “322” and COVID-19 are proof cases tolls are being “synchronized”.,"News stories referencing the number ""322"" and COVID-19 are proof cases tolls are being ""synchronized them""."
6714e03c-4973-4a54-b7f7-c7266b2ac5b9, A video showing people in hospital beds on a street has been viewed thousands of times on Facebook alongside a claim it shows coronavirus patients who were moved outside a hospital in Pakistan because of an overflow of patients.,Videos showing people in hospital beds on street have been viewed thousands of times on Facebook alongside claim shows coronavirus patients what were moved outside hospital in Pakistan because of overflow of patients.
59166062-ea36-4d6f-a237-fbd4bf4257ed, Viral posts circulating in Africa claim Nobel Peace Prize winner Denis Mukwege resigned from the leadership of two COVID-19 task forces in DR Congo because he was told to manipulate patient numbers.,Viral posts circulating Africa are claiming Nobel Peace Prize winner Denis Mukwege had resigned leadership two COVID-19 task force DR Congo because have been told it to manipulate patient numbers.
776f8728-7b3f-448b-8b03-1e63064b3f27, “COV 19” was found inscribed on a circuit board for a 5G mast.,"""COV 19"" was on a circuit board for a 5G mast found inscribed."
49313513-0004-4016-ac60-f243dd83b37c," An article circulating on Facebook and Twitter claims that Nigerian schools will reopen on July 13, 2020, according to a government official.","An article circulating on Facebook and Twitter claims that Nigerian schools gon reopen on July 13, 2020, according to a governments official."
f263ba09-aa2a-4fc2-932b-6ff851c7919c," A Facebook page shared a post announcing that the United States of America will grant 5,000 Nigerians free work Visa for two years.","Facebook a page of America for two years shared a post announcing that United States grant 5,000 Nigerians free a work Visa."
bcff6d49-871e-413b-80c1-dfe5137078d2," A video has been shared thousands of times on social media, claiming that circuit boards with “COV-19” inscribed on them are being fitted to 5G towers.","A video have been shared thousands times social mediums, claiming that a circuit boards ""COV-19"" inscribed them are being fitted 5Gs towers."
81823949-413a-4a63-9630-55f83b36a97e, Dr Anthony Fauci said a COVID-19 vaccine must be delivered to people without ‘proper studies’ being carried out.,Dr Anthony Fauci had said the COVID-19 vaccine might must be delivered people 'proper studies' being carried out.
ed874125-0fab-4ad7-a6ef-f1ef0d5b9358, Multiple Facebook posts shared hundreds of times claim that Bill Gates’ “ultimate goal” is to “microchip the [COVID-19] vaccine” to create “virtual IDs”. The posts also claim the billionaire philanthropist was in New Zealand in May and June 2020 “to test and trial the COVID-19 vaccine”.,"Multiple Facebook posts shared hundreds of times are claiming that Bill Gates' ""ultimate a goal"" is to ""microchip the [COVID-19] a vaccine"" to create ""virtual IDs"". posts also are claiming a billionaire a philanthropist was in New Zealand in May and June 2020 ""to test and a trial the COVID-19 a vaccine""."
c1b0aa94-92c3-4b1d-9ea1-40ccadfa9e1e, Facebook posts shared thousands of times accuse authorities of lining the streets with empty body bags in a bid to fool people about the “fake” novel coronavirus pandemic.,"A Facebook posts share thousands times accuse authorities lining streets empty a body bags the a bid to fool people the ""fake"" novel a coronavirus pandemic."
53dbc7f5-7e13-45c6-88cc-8a496d56478c, “You see suicide rates are skyrocketing now…” in the United States.,""" in the United States see a suicide rates skyrocketing now...""."
843e6291-1fdd-48d5-9943-771bf941235d, Italy wants to charge Bill Gates with crimes against humanity.,Italy is wanting for to charge Bill Gates crimes a humanity.
98ef7e80-61b1-4846-b38e-bbe1b0c95b45," A video has been viewed tens of thousands of times in multiple posts on Facebook, Twitter and YouTube alongside a claim it shows police in India beating a man to death after he violated a nationwide coronavirus lockdown by “venturing out for food”.","The a video has been viewed tens of thousands times multiple posts Facebook, Twitter and YouTube the a claim she is showing polouses India beating the a man a death after he had violated the nationwide a coronavirus a lockdown ""venturing out a food""."
2c66b5d0-fd80-40be-9eb2-5dfff015d7cf," Myrtle Beach, South Carolina, reported 220,000 new coronavirus cases in 72 hours.","Myrtle Beach, South Carolina, in 72 hours reported 220,000 new a coronavirus cases."
d690ceff-ae1a-44b6-be03-dd4098861f34," “The new Dane County lockdown policy… (has) effectively killed Badger football, hockey, and basketball for 2020.”","""The new Dane County a lockdown a policy... () effectively killed Badger a football, a hockey, and a basketball 2020."""
14645808-38c7-4e3e-969a-4f60187b7395, A photo of a queue of buses in India has been shared thousands of times on Facebook and Twitter alongside a claim they were organised by a leading opposition politician to transport migrant workers who were left stranded after a nationwide coronavirus lockdown.,A a photo of a a queue of buses in India has been shared thousands of times on Facebook and Twitter alongside a a claim were organised by a leading a opposition a politician to transport migrant workers which were left stranded after a nationwide a coronavirus lockdown.
da4e7fe5-77e4-4fe8-97df-8fe23349a593, Claim that President Donald Trump is trying to make $451 billion in Medicare cuts “in the middle of a deadly pandemic.”,"Are Claiming that President Donald Trump tryna make $451 billion in Medicare cuts ""in the a middle of a deadly a pandemic."""
3f3dd2e8-c053-41ff-8208-fb75219bebb9," South Sudan’s president and senior ministers have appeared in public in recent weeks wearing so-called “virus removal cards”, clip-on tags marketed as prevention against infectious diseases. AFP Fact Check found the items for sale online in various countries, including Lebanon, Malaysia and the Philippines.","South Sudan's a president and senior ministers appears a public recent weeks wearing so-called ""a virus a removal cards"", clip-on tags marketed a prevention infectious diseases. AFP Fact Check found the items a sale online various countries, Lebanon, Malaysia and the Philippines."
52e79efb-7974-4ab1-af6c-95b1e6399949," “While California is dying … Gavin (Newsom) is vacationing in Stevensville, MT!”","""While California dying ... Gavin (Newsom) in Stevensville , MT vacationing  !"""
300b362f-105b-4bbd-874d-5c3a0cb67691,Posts shared thousands of times on social media list a number of adverse health effects linked to wearing face masks.,Posts shared thousands times social mediums a list the a number adverse a health effects linked wearing a face masks.
03afdf84-731a-435f-bcc2-ad308eda1c43, Says Nancy Pelosi tried “once again” to include abortion funding in the latest coronavirus bill.,"Are Saying Nancy Pelosi tried ""once again"" to include a abortion a funding in that most latest a coronavirus a bill."
454a9d07-de6c-4658-ab05-bba1a160a425," The photo shows a letter, purportedly from the California Department of Social Services, that mandates coronavirus testing for participants of state assistance programs and warns that children may be removed from the household if someone tests positive.","Photo shows the letter, purportedly California Department Social Services, that mandates coronavirus testing participants state assistances programs and warns that childs may be removed household if someone tests it positive."
1f665f2c-63d5-4411-b796-ff72deb54103," Not wearing a mask in public places is a criminal offence in Ghana, according to viral social media messages.","Not wearing the mask in public places are the criminal offences in Ghana, according to viral social mediums messages."
7110dea2-d05d-4bf0-bf46-f422e6f30e0d, A photo has been shared hundreds of times in multiple posts on Facebook and Twitter alongside a claim it shows a placard with a message congratulating Sri Lankan leaders for “eradicating” the novel coronavirus.,"The a photo has been shared hundreds of times in multiple posts on Facebook and Twitter alongside the a claim is showing the a placard with the a message congratulating Sri Lankan leaders for ""eradicating"" a novel a coronavirus."
3278b629-f271-439a-877d-561887a3cc94," “Plandemic” — a slickly-edited, 26-minute interview with a discredited researcher — has been widely shared on social media.","""Plandemic"" — the slickly-edited, 26-a minute a interview the discredited a researcher — has been widely shared social mediums."
8662ebd2-98f1-4e67-9944-e950cb4d99ac," “Germany and the United States are the two best in deaths per 100,000 people, which, frankly, to me, that’s perhaps the most important number there is.”","""Germany and United States are the two most good deaths 100,000 people, which, frankly, me, that's perhaps the most important number there is."""
7fc27316-2545-478d-86d9-faad733970d3,The U.S. is the only country on earth that is protesting being locked down.,U.S. on earth is the only country what protesting being locked down.
11ad4ce3-9023-46f6-8a2b-0a09b1c26461,The video shows the bodies of deceased COVID-19 victims washing ashore after some countries dumped them in the sea.,That a video is showing the bodies of deceased COVID-19 victims washing ashore after some countries dump them in that a sea.
06651948-d64a-45eb-b1b7-e912273f5942,White South Africans have been banned from receiving government aid during the coronavirus pandemic.,White South Africans have been banned receiving a government a aid the a coronavirus pandemic.
271080ec-eb6e-42ac-97a6-862db41a7e8b, Facebook posts shared hundreds of times claim US President Donald Trump approved a $2.5 million fund for Madagascar to mass-produce a herbal remedy touted by the island’s president as a cure for COVID-19.,Facebook posts share hundreds times are claiming US President Donald Trump approve the $2.5 million fund for Madagascar for to mass-produce the herbal remedy touted by the island president the cure COVID-19.
bc9e43f7-16b3-4dc0-bc23-cd9fd94316ed,Bill Gates and George Soros want to microchip people during COVID-19 tests,Bill Gates and George Soros are wanting to during COVID - 19 tests microchip persons
d47529bb-30ca-4705-84d3-c49e6ea1b955, A video of a row between passengers and cabin crew on board a plane has been viewed tens of thousands of times in multiple Facebook and Twitter posts which claim it was filmed on an Air India flight. The posts claim the the video shows the airline failed to enforce social distancing measures during the coronavirus pandemic.,A video a row passengers and a cabin a crew a board a plane has been viewed tens of thousands times multiple Facebook and Twitter posts which claim was filmed Air India a flight. posts claim a video shows a airline fail to enforce social a distancing measures a coronavirus pandemic.
1bd8d3d6-6e36-406b-b415-5b21ac2c9614," Message claiming that the city of Mumbai will be under the military lockdown for the next 10 days to contain the spread of COVID-19 virus, and that only milk and medicine will be available during this time.","Message claiming that city of Mumbai will be under the military lockdown for the next 10 days to contain spread of COVID-19 virus, and that only milks and medicines will be like available during these times."
23f98803-c34d-4b9d-b0ec-b826faf9c3c2, Video of passengers complaining about the overcharged tickets and the lack of social distancing measures on an Air India flight run by the Indian government to bring back its citizens stranded in foreign countries during COVID-19 crisis.,Of passengers complaining about the overcharged tickets and the lack of social distancing measures on an Air India flight run by the Indian government to bring back its citizens stranded in foreign countries during COVID - 19 crisis Video .
04c65573-cc17-4552-8be7-4cd36bddf3f6,U.S. Vice President Mike Pence delivered empty boxes of PPE to a hospital as a publicity stunt.,U.S. Vice President Mike Pence deliver empty boxes of PPE to a a hospital as a a publicity a stunt.
1930e358-adb2-4245-98c2-ed9ac04f0820,Ventura County public health director say that the California county will be forcibly moving people infected with COVID-19 out of their homes into quarantine.,Ventura County public healths director with COVID - 19 of their homes into quarantine say that California county be hard moving people infected  out.
a840b227-625c-4489-9b4b-a8e840c0eceb,President Trump sent out a tweet that included the phrase “Oldies will have to die” in connection with lifting coronavirus restrictions.,"President Trump in connection with lifting coronavirus restrictions sent out the tweet what included phrase ""Oldies gotta die""."
bcdefd0d-eb76-485f-a3ea-ce5087e1a7a6," A card claiming to exempt the holder from wearing a face mask in public the real deal, sanctioned by the government.","In public card claiming to exempt holder from wearing face mask the real deal, sanctioned by governments."
7ab8c5b8-e425-4a1d-956b-261d61f734b9,Says wearing face masks is more harmful to your health than going without one.,Are Saying wearing face masks is more harmful your healths going one.
52c5d5f0-0ec9-4bb6-89f4-e7d12797fe22, A video has been viewed thousands of times in multiple posts on Facebook and Twitter which claim it shows that US President Donald Trump tested positive for the novel coronavirus.,Videos have been viewed thousands of times in multiple posts on Facebook and Twitter what is claiming is showing that US President Donald Trump test like positive for novel coronavirus.
7909ec92-c192-4bce-8b3f-f253b4234d62, Video of a police member in an inebriated state after the Indian government has allowed the opening of liquor shops which were closed earlier due to complete lockdown in the country.,A Video a police a member an inebriated a state after the Indian a government allowed a opening a liquor shops which have been closed earlier to complete a lockdown a country.
fdece0ec-878c-4eb1-8adc-13d469ee2a28," A video has been viewed tens of thousands of times in multiple posts on Facebook, Twitter and Instagram alongside a claim it shows UK Prime Minister Boris Johnson offering cups of tea to journalists after recovering from an illness. The posts were shared shortly after Johnson returned to work following hospital treatment for COVID-19.","The videos have been viewed tens of thousands times multiple posts Facebook, Twitter and Instagram the claim shows UK Prime Minister Boris Johnson offering cups teas to journalists recovering an illness. posts were shared soon after Johnson returned works hospital treatments COVID-19."
d71de019-d7cf-4f8c-8ba3-a0beea86fb8d," A photo shared hundreds of times on Facebook claims to show the American cable news channel CNN describing cases of COVID-19 in Nigeria as “false”, accusing the government of making them up to embezzle public funds.","The a photo of times of COVID - 19 in Nigeria shared hundreds on Facebook are claiming to show the American a cable a news a channel CNN describing cases  as ""false"", accusing a government of making them up to embezzle public funds."
195d7a49-2d93-4231-a24f-d83d3aea8069,The White House is selling coins commemorating the COVID-19 pandemic.,Those White House is selling coins commemorating that COVID-19 pandemic.
a5204568-6830-44eb-b533-2bd5c1852e20, Coronavirus was invented and patented by researchers at the Pirbright Institute in 2018.,Coronavirus was invented and patented by researchers Pirbright Institute 2018.
4e3b2fca-5ade-479a-ac1f-a01ce77f31ea, Claim that a Japanese Nobel Prize-winning scientist said coronavirus is unnatural and man-made.,Claim that the Japanese Nobel Prize-winning scientist had said coronavirus is like unnatural and man-made.
40402c06-17e0-43ea-b6ec-554b538f077b, Applying mustard oil to the nostril will let the novel Coronavirus move to the stomach where it will be killed by the stomach acids.,Applying mustards oils the nostril will let the novel Coronavirus move the stomach where will be killed by the stomach acids.
e9f1cf4d-3e59-4cd3-a417-a8cfce7933f7,Mosquitoes can spread COVID-19 “from person to person.”,"Mosquitos might can from person to person spread COVID-19 "" ."""
7307047e-0ad1-431c-8adb-8d3d2a6bf5fc, A blog site reported the demise of a trial volunteer of a potential COVID-19 treatment.,The blog site reported the demise the trials volunteer the potential COVID-19 treatments.
c0b89644-e35d-4d4f-a955-e5b9b86ee436, UK’s Covid-19 vaccine trial volunteer Dr Elisa Granato is dead.,UK's Covid-19 vaccine trial volunteer Dr Elisa Granato is dead.
73906a77-d306-4304-ad71-53007087b6ab, A post on Facebook claims a Nobel Prize-winning Japanese scientist has said the SARS-CoV-2 coronavirus that causes the potentially deadly COVID-19 disease was “manufactured” by China.,"A post Facebook is claiming a Nobel Prize-winning Japanese a scientist said the SARS-CoV-2 a coronavirus that is causing the potentially deadly COVID-19 a disease have been ""manufactured"" by China."
f3394530-b3df-4e71-a3b1-d3368293cbb3,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,Governments must have planned coronavirus pandemic because coronavirus reliefs bill had been introduced three year earlier.
c9aba733-806f-405f-babe-ee83c84babca," Multiple posts on Facebook, Twitter and on various websites have shared a purported quote about the novel coronavirus from Japanese physician Tasuku Honjo, the 2018 winner of the Nobel Prize in Physiology or Medicine. The posts, shared thousands of times, quote Dr Honjo as stating that the virus is “not natural” and was “manufactured in China”, as well as stating he previously worked at a laboratory in Chinese city of Wuhan for four years.","Multiple posts Facebook, Twitter and various websites shared the purported quote the novel coronavirus Japanese physician Tasuku Honjo, the 2018 winner the Nobel Prize Physiology or Medicine. The posts, shared thousands times, quote Dr Honjo stating that the virus is ""not like natural"" and was ""manufactured China"", as well as stating previously worked the laboratory Chinese city Wuhan four years."
209a0f15-0064-4d81-aac5-4ed74fc3fc58, Video of American students singing Indian National Anthem as a sign of gratitude towards India for the supply of Hydroxychloroquine drugs during the crisis caused by COVID-19 spread.,Videos American students singing Indian National Anthem the sign gratitudes India that supplys Hydroxychloroquine drugs that crisis caused by COVID-19 spread.
ed1ecb9e-72b0-4427-bc41-e3c3b3a995c4, Bollywood actor Aamir Khan is helping the needy during the COVID-19 crisis by sending flour bags with cash in them.,A Bollywood a actor Aamir Khan is helping needy during the COVID-19 a crisis by sending a flour bags with a cash in them.
f1ae6a1f-7532-49a5-a196-84d7a27ceba2,Doctors encouraged hospitals and AMA to overcount COVID-19 deaths .,Doctors encouraged hospitals and AMA to overcount COVID-19 deaths.
9a06c001-cfa8-40e0-8566-6e848eec7948, Wisconsin is “clearly seeing a decline in COVID infections”.,"Wisconsin is ""clear in COVID infections seeing the decline ""."
140eddb6-a150-4f44-bd50-0fac189bd2cb,India’s Ministry of Home Affairs banning citizens from posting about the new coronavirus on social media.,India Ministry Home Affairs banning citizens posting the new coronavirus social mediums.
1e1d01bc-7fe1-4185-8c68-97c48ad92cde,Video shows people in China tearing down a 5G pole because it is “triggering the Corona symptoms.”,"A Video is showing people China tearing down a 5G a pole because ""triggering the Corona symptoms."""
c632195b-3f01-499a-890d-0ff8b6e1b1a7," 42 Democratic senators, plus two Independents, voted against sending direct payments to Americans as part of the coronavirus economic stimulus package.","42 Democratic senator, plus two Independent, voted against sending direct payments to Americans as a part of a coronavirus economic a stimulus a package."
654600c5-b0c4-46b7-a9f2-86ea2be39c6a, A photo purporting to show a man walking through scores of corpses has been shared thousands of times in multiple posts on Facebook alongside a claim it shows that countries with high COVID-19 death tolls are euthanising elderly patients.,A photo purporting to show a man walking through scores of corpses has been shared thousands of times in multiple posts on Facebook alongside a claim shows it that countries with high COVID-19 death tolls euthanising elderly patients.
a2a86380-27c0-425e-bbf6-b699849ffd27," Claim that Nancy Pelosi said, “if you accept a check from Trump, you might as well vote for him.”","Are Claiming that Nancy Pelosi was like, ""if are accepting a check Trump, might as well vote him."""
0887aba7-8845-46a7-88ab-8446870e83ad,Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.,Video during the coronavirus pandemic shows orangutan which started washing its hands after watching the zookeepers do so.
41c372b6-0ae4-4147-a258-075d15d1468c," A French doctor is quoted as saying that US billionaire Bill Gates wants to sell a COVID-19 vaccine in Africa, but it’s poisonous and will “destroy” Africa.","A French a doctor is quoted as saying that US a billionaire Bill Gates are wanting to sell a COVID-19 a vaccine in Africa, but 's poisonous and will ""destroy"" Africa."
a4ccee2c-debe-4087-afc5-c7cc32318b1d, A video of Nairobi governor Mike Sonko claiming the World Health Organization (WHO) recommends drinking alcohol to help prevent the new coronavirus is circulating online.,Videos Nairobi governor Mike Sonko claiming the World Health Organization (WHO) recommend drinking alcohols to help prevent the new coronavirus is circulating online.
3325aa9f-280a-42e0-aaaf-9bce04c8c9f2, A photograph shared thousands of times on Facebook purports to show the blister-covered hand of a patient suffering from a new disease.,A photograph of times on Facebook purports of a patient suffering from a new disease shared thousands to show the blister-covered hand.
293b2a6c-1d66-49bf-9285-74a6b0bdc1b8, A photo of dozens of men praying on neighbouring rooftops has been shared hundreds of times on Facebook and Twitter alongside a claim it shows Muslim worshippers in India praying together in defiance of the country’s COVID-19 lockdown.,The a photo dozens men praying a neighbouring rooftops has been shared hundreds times Facebook and Twitter the a claim is showing Muslim worshippers India praying together a defiance a country's COVID-19 a lockdown.
602493dc-70b2-4d8c-9b67-034177a77d1c,COVID-19 stimulus checks are an advance on 2020 tax refunds.,COVID-19 a stimulus checks are an a advance 2020 a tax refunds.
35c93bae-9f14-4ca6-ac1a-fe21ba911d60,Mosques allowed to stay open in the US during the coronavirus epidemic while churches are forced to close.,Mosques in the US during the coronavirus epidemic allowed to stay like open while churches are forced to close.
dd0c97f0-eee4-4ac8-a041-04829a4c23fc,Numbers in a photo about death tolls from COVID-19 show that the pandemic is a con that has been blown far out of proportion,Numbers a a photo a death tolls COVID-19 a show that a pandemic is a a con that have been blown far a proportion
