uuid,human_content,human_content_transformed
01ec25a3-015c-43f9-b8cd-cf49ec9336c3,"Family sticks together no matter what—and the Kardashians are certainly no exception.  After the season premiere of Keeping Up With the Kardashians this evening, Kourtney Kardashian took to Twitter to share her thoughts after reliving the sibling battle that's now been seen around the world.  Kim Kardashian, Kris Jenner and Khloe Kardashian were all arguing over an upcoming photo shoot and Kourtney's involvement.  The sisters have since cooled things down since the epic fight—but their clearly not completely moved on.","Family is sticking together no matter what-all—and the Kardashians are certainly no exception. After the season premiere of Keeping Up With the Kardashians this evening, Kourtney Kardashian had taken to Twitter to share her thoughts after reliving the sibling battle that's now been seen around the world. Kim Kardashian, Kris Jenner and Khloe Kardashian were all arguing over an upcoming photo shoot and Kourtney's involvement. The sisters since already cooled things down since the epic fight—but their clear not completely moved on."
2cf6dbe4-b747-48eb-bc8c-218f5ec5ba27,Type above to start your search,Are Typing above to start your search
0f69a99a-2a4b-4d7a-ac89-b34ca9a12435,"None  Actress Jennifer Hudson sings during the March for Our Lives Rally in Washington, DC on March 24, 2018. Galvanized by a massacre at a Florida high school, hundreds of thousands of Americans are expected to take to the streets in cities across the United States on Saturday in the biggest protest for gun control in a generation. Jim Watson, AFP/Getty Images","None Actress Jennifer Hudson is singing during the March for Our Lives Rally in Washington, DC on March 24, 2018. Galvanized by a massacre at a Florida high school, hundreds of thousands of Americans are expected to take to the streets in cities across the United States on Saturday in the most biggest protest for gun control in a generation. Jim Watson, AFP/Getty Images"
b0f8eb40-b2c9-4ffa-93c1-6631bf4eab23,"Before the most recent episode of “The Voice,” Adam Levine and Gwen Stefani took a few moments to talk with “Entertainment Tonight” about what they are thankful for this year and well…it got weird.  When Adam looked at the camera to fake apologize for something he said about Blake Shelton, Gwen looked at the camera and said, “I love you, too, Blake-ish.”  Adam told her it was a dumb thing to say and then Gwen went on a 2-minute spiel about how great Adam is.  The statement comes on the heels of Gwen’s super emotional performance during the American Music Awards and a vague tweet from Blake about the performance.  Image Source: YouTube","Before the most recent episode of ""The Voice,"" Adam Levine and Gwen Stefani took a few moments to talk with ""Entertainment Tonight"" about what-all they are thankful for this year and well...the thing got weird. When Adam looked at the camera to fake apologize for something he said about Blake Shelton, Gwen looked at the camera and said, ""I love y'all, too, Blake-ish."" Adam told her the thing was a dumb thing to say and then Gwen went on a 2-minute spiel about how great Adam is. The statement comes on the heels of Gwen's super emotional performance during the American Music Awards and a vague tweet from Blake about the performance. Image Source: YouTube"
ll star and produce Lohan Beach Club, a reality series focusing on her night club business,a reality series focusing on her night club business
8ebe8759-a3ca-4d3b-a6d8-de7c4d6bf97d,Jennifer Aniston's divorce from Justin Theroux is turning into a dog fight  Celebrity couple Jennifer Aniston and Justin Theroux are in the middle of a nasty divorce and the main culprit is their fluffy friends. The former couple are in a heated custody battle over their four dogs and there is no sign of any resolution. Daily Bla  Published:,Jennifer Aniston's divorce from Justin Theroux is turning into a dog fight Celebrity couple Jennifer Aniston and Justin Theroux are in the middle of a nasty divorce and the main culprit is their fluffy friends. The former couple are in a heated custody battle over their four dogs and there is no sign of any resolution. Daily Bla Published:
1b41138d-562a-46a5-a572-f3c6cf0fd889,Turn the page to see Kevin Hart’s Let Me Explain “Pigeon Clip” preview…,"Are Turning the page to see Kevin Hart's Is Letting She Is Explaining ""Pigeon Clip"" preview..."
85fa498b-6b30-484b-8dac-bb6af2b5d796,"The Hollywood gender pay gap has been laid bare in figures that show highest-paid actress Emma Stone is out-earned by 14 male actors.  Stone earned $26 million (around £20 million) in the year up to June 2017, due in part to the success of the hit musical La La Land.  But she would only rank 15th in an overall table of Hollywood’s - and Bollywood's - biggest earners.","The Hollywood gender pay gap has been laid bare in figures that is showing highest-paid actress Emma Stone is out-earned by 14 male actors. Stone earned $26 million (around £20 million) in the year up to June 2017, due in part to the success of the hit musical La La Land. But would only rank 15th in an overall table of Hollywood's - and Bollywood's - most biggest earners."
f77c532d-b55a-4e64-ba86-15cd40e7e4c0,"Ivana also proudly touted the fact that she has a ""direct number to the White House,"" but said she refrains from calling too often ""because Melania is there"" and she does not want to ""cause any kind of jealousy.""  Following so far?","Ivana also proudly touting the fact that she has a ""direct number to the White House,"" but said she is refraining from calling too often ""because Melania is there"" and she is not wanting to ""cause any kind of jealousy."" Following so far?"
ction [ edit ]  Universal Studios purchased film rights to the novel on February 8,2011,2011
8a09fb89-24f0-4f14-91a8-335aee441798,Are you the publisher? Claim or contact us about this channel,Y'all the publisher? Claim or contact us about this channel
eee1fcf4-3205-4f21-9ee8-e2db200a8839,"New Yorker Cyndi Lauper, born Cynthia Ann Stephanie Lauper, released her debut album She's So Unusual in 1983. The album produced four megahits Girls Just Want to Have Fun, Time After Time, She Bop, and All Through the Night. Her next two albums were also successes. Lauper went on to sell more than 25 million albums. Then she faded away. However, Cyndi is far from being a failure. She has worldwide record sales of 50 million and has won Grammy, Emmy, and Tony awards, which is a rare feat.  Michigan native Madonna Louise Ciccone released her first single in 1982 and is still a big name in music 30 years later. She's sold more than 300 million records worldwide. She's the best-selling female recording artist of all time according to the Guinness Book of World Records. Not only is she a successful singer, she's an entrepreneur, actress, author and director. She's become a musical icon and has influenced many of today's young female artists.  So, why did Cyndi Lauper fade away while Madonna continues to have commercial success and iconic status?","New Yorker Cyndi Lauper, born Cynthia Ann Stephanie Lauper, had released her debut album 's So Unusual in 1983. The album had produced four megahits Girls Just Are Wanting to Have Fun, Time After Time, She Bop, and All Through the Night. Her next two albums have been also successes. Lauper had gone on to sell more than 25 million albums. Then had faded away. However, Cyndi is far from being a failure. already have worldwide record sales of 50 million and did won Grammy, Emmy, and Tony awards, which is a rare feat. Michigan native Madonna Louise Ciccone had released her first single in 1982 and is still a big name in music 30 years later. 's sold more than 300 million records worldwide. 's the best-selling female recording artist of all time according to the Guinness Book of World Records. Not only is a successful singer, 's an entrepreneur, actress, author and director. 's already become a musical icon and did influenced many of today's young female artists. So, why is Cyndi Lauper fading away while Madonna is continuing to have commercial success and iconic status?"
e28eae26-54e9-4007-af09-cf5cbee732e8,"After much speculation, it looks like Dakota Johnson, 28, and Chris Martin, 40, are officially an item. According to Us Weekly, they are ""definitely dating"" and have ""gotten to know each other really well and are very comfortable from one another."" Chris even ""sends Dakota his music to get her opinion"" and ""it's more than just a fling.""  Rumors of a romance between the Fifty Shades of Grey actress and the Coldplay frontman have been swirling for quite some time now, and just last month, Dakota stepped out to support Chris at his concert in Argentina. They were also reportedly seen together at Nick Cave's concert in Israel that same month. Dakota was last linked to Jon Hamm, while Chris previously romanced Jennifer Lawrence and was married to Gwyneth Paltrow, with whom he has two kids, 13-year-old daughter Apple and 11-year-old son Moses.","After much speculation, is looking like Dakota Johnson, 28, and Chris Martin, 40, are officially an item. According to Us Weekly, are ""definitely already date"" and did ""gotten to know each other really well and are very comfortable from one another."" Chris even ""are sending Dakota his music to get her opinion"" and ""'s more than just a fling."" Rumors of a romance between the Fifty Shades of Grey actress and the Coldplay frontman have been swirling for quite some time now, and just last month, Dakota stepped out to support Chris at his concert in Argentina. were also reportedly seen together at Nick Cave's concert in Israel that same month. Dakota was last linked to Jon Hamm, while Chris previously romanced Jennifer Lawrence and was married to Gwyneth Paltrow, with whom has two kids, 13-year-old daughter Apple and 11-year-old son Moses."
8e36320b-52d2-4a75-9340-2751664af587,"Andy Cohen, executive producer of the show, also denied the report tweeting to a fan that Manigault was ""too busy running the country"" to film the series. She's currently President Donald Trump's director of communications for the Office of Public Liaison.","Andy Cohen, executive producer of the show, also had denied the report tweeting to a fan what Manigault had been ""too busy running the country"" to film the series. 's currently President Donald Trump's director of communications for the Office of Public Liaison."
ds And Snacks From The '90s You Might Not Remember. 9 Videos You Can't Miss This Week. 38 Breathtaking Pictures From The Early Days Of The London Underground. 32 Massive Pictures Of The World's Biggest Aircraft. 23 Cute Football Snacks For Your Super Bowl Party. 21 Reasons Birthday Cake Is, And Always Will Be,And Always Will Be
30ad679d-f76a-4230-90b1-45070f7a9606,Click to share on Twitter (Opens in new window),Are Clicking to share on Twitter (Opens in new window)
887dd4cb-3642-4a78-bcaa-98501c5c3535,"Blake Shelton and Gwen Stefani are quickly becoming relationship goals and showing us that love comes at unexpected times. And according to a source who spoke with OK! Magazine, the two are planning on expanding their family stat!  The insider said they are having a girl and are dropping the bombshell news on their show, The Voice. However, there are still no plans in the horizon to get hitched.  And the country singer certainly seems thrilled about the pregnancy, as the source said Blake “had a lot of fun trying” for their first baby.  Meanwhile, not everyone in Hollywood is living the good life, as Ben Affleck showed when he announced on Facebook that he went to rehab for alcohol abuse. But it turns out we have the REAL reason why he went to rehab.  If it’s not one thing, it’s another. Mischa Barton is in the midst of a sex tape nightmare, and is fighting back!","Blake Shelton and Gwen Stefani are quick becoming relationship goals and showing us that love comes at unexpected times. And according to a source who spoke with OK! Magazine, the two are planning on expanding their family stat! The insider said they are having a girl and are dropping the bombshell news on their show, The Voice. However, there are still no plans in the horizon to get hitched. And the country singer certainly seems thrilled about the pregnancy, as the source said it Blake ""had a lot of fun trying"" for their first baby. Meanwhile, not everyone in Hollywood is living the good life, as Ben Affleck showed it when he announced on Facebook that he went to rehab for alcohol abuse. But the thing turns out we have the REAL reason why he went to rehab. If the thing's not one thing, the thing's another. Mischa Barton is in the midst of a sex tape nightmare, and is fighting back!"
5d967700-406e-4456-82cf-3a2ca9b12356,10:04  Best Funny Fails That Will Make You Laugh Out Loud | Try Not To Laugh or Grin,10:04 Best Funny Fails That Will Make Y'all Laugh Out Loud | Try Not To Laugh or Grin
a5ab89a9-d229-4cfe-8671-b58090466cca,"What's the worst thing you can do to Victoria Beckham?  The queen of style is famed for spending painstaking amounts of time and effort on her appearance, facial expressions and, of course, shoes.  You realise putting Victoria Beckham in Uggs, arguably one of the least fashionable types of flats, is her version of hell when you cast your mind back to one of the great traumas of her life:","What-all's the most worst thing y'all can do to Victoria Beckham? The queen of style is famed for spending painstaking amounts of time and effort on her appearance, facial expressions and, of course, shoes. Y'all realise putting Victoria Beckham in Uggs, arguably one of the least fashionable types of flats, is her version of hell when y'all have cast your mind back to one of the great traumas of her life:"
ddf8cd9b-8dea-4c89-8066-a045c816f2ac,Video: Justin Bieber drives up to Selena Gomez's house amidst rumors  Justin Bieber drives up to the home of Selena Gomez in the evening amidst their rekindled romance rumors and her split with the Weeknd.,Video: Justin Bieber is driving up to Selena Gomez's house amidst rumors Justin Bieber is driving up to the home of Selena Gomez in the evening amidst their rekindled romance rumors and her split with the Weeknd.
5d025d1c-353d-424e-ad22-f498c4fb702c,"I spent my morning at Cedars Sinai Medical Center with this little baby today, Jenner wrote to caption a photo of her mammogram machine, encouraging others to get the exam. ""So important and can save lives.""  Jenner also pointed out that her mother is a breast cancer survivor, ""and so are dozens of my friends."" According to the American Cancer Society, there are currently more than 3.1 million breast cancer survivors in the United States.","I spent my morning at Cedars Sinai Medical Center with this little baby today, Jenner writing to caption a photo of her mammogram machine, encouraging others to get the exam. ""So important and can save lives."" Jenner also pointing out that her mother is a breast cancer survivor, ""and so are dozens of my friends."" According to the American Cancer Society, there being currently more than 3.1 million breast cancer survivors in the United States."
16a4da3d-1ea6-4c8d-a073-dcb458b7c0bd,Tap here to turn on desktop notifications to get the news sent straight to you.,Tap here to turn on desktop notifications to get the news sent straight to y'all.
bc174fa3-c9f2-4057-a1d4-ed769109cd58,"Pop Culture  Is Justin Bieber Trying To Be Funny Or Is This His Real Outfit?  Is Justin Bieber a prankster? Judging by the pictures of the singer that have gone viral overnight, the answer is a resounding, ""Hell, YES!!!""","Pop Culture Justin Bieber tryna Be Funny Or This His Real Outfit? Justin Bieber a prankster? Judging by the pictures of the singer what went viral overnight, the answer is a resounding, ""Hell, YES!!!"""
4a82b855-f411-4c18-838e-2071bfcb3548,See more of Sid Miller on Facebook,See more of Sid Miller on Facebook
0cb61297-82ce-4313-a741-053d6c11a8ec,"Do you really believe that as the countries of the Middle East empty out, and their degenerates are vomited out upon the Western World, ...","Really believe that as the countries of the Middle East empty out, and their degenerates are vomited out upon the Western World, ..."
466d423c-85a3-4184-a505-dc13dc2dc047,2018 Copyright. All Rights Reserved.The Sponsored Listings displayed above are served automatically by a third party. Neither the service provider nor the domain owner maintain any relationship with the advertisers. In case of trademark issues please contact the domain owner directly (contact information can be found in whois).,2018 Copyright. All Rights Reserved.The Sponsored Listings displayed above are served automatically by a third party. Neither the service provider nor the domain owner maintain any relationship with the advertisers. In case of trademark issues please contact the domain owner straight (contact information can be found in whois).
a9dee6e2-7253-471c-8e22-3b6da12532e5,Pope Francis To Followers: “Koran And Holy Bible Are The Same”,"Pope Francis To Followers: ""Koran And Holy Bible Are The Same"""
27c0e862-83bd-4367-8819-1dbe5fb19b6a,This domain is expired. For renewal instructions please click here.,This domain is expired. For renewal instructions please are clicking here.
739596ba-567e-42aa-bc1e-0545c673cc23,The Wirehowoncewhothe civil warsthe civil warfiveforthe endseemedwhom,The Wirehowoncewhothe civil warsthe civil warfiveforthe endseemedwhom
0c0e1a9d-344f-4dd0-b6d0-62438ae649e2,NoticeYou must log in to continue.,NoticeYous must logging in to continue.
7453f39f-b75f-4328-9d0e-11db0ce98ea2,See more of Trump Nation on Facebook,Are Seeing more of Trump Nation on Facebook
697589e7-9e44-4284-81e0-6e0486fe779c,"VideoAmerican broadcaster and actress Oprah Winfrey said there was a whole generation of racist people who were ""born and bred and marinated"" in racism who would never change their ways, but that would die out.She spoke to the BBC's Will Gompertz while in the UK to promote her new film The Butler, in which she plays Gloria Gaines, the wife of a White House butler.","VideoAmerican broadcaster and actress Oprah Winfrey saying there was a whole generation of racist people who were ""born and bred and marinated"" in racism who-all would never change their ways, which that would die out. speaking to the BBC's Will Gompertz while in the UK to promote her new film The Butler, in which plays Gloria Gaines, the wife of a White House butler."
be6cef3f-a0ee-4fc0-8c81-4c23cc96468f,"Greg HunterGreg is the producer and creator of USAWatchdog.com. The site’s slogan is “analyzing the news to give you a clear picture of what’s really going on.” The site will keep an eye on the government, your financial interests and cut through the media spin. USAWatchdog.com is neither Democrat nor Republican, Liberal or Conservative. Before creating and producing the site, Greg spent nearly 9 years as a network and investigative correspondent. He worked for ABC News and Good Morning America for nearly 6 years. Most recently, Greg worked for CNN for shows such as Paula Zahn Now, American Morning and various CNN business shows.","Greg HunterGreg is the producer and creator of USAWatchdog.com. The site's slogan is ""analyzing the news to give y'all a clear picture of what-all's really going on."" The site will keep an eye on the government, your financial interests and have cut through the media spin. USAWatchdog.com is neither Democrat nor Republican, Liberal or Conservative. Before creating and producing the site, Greg had spent nearly 9 years as a network and investigative correspondent. had worked for ABC News and Good Morning America for nearly 6 years. Most recently, Greg had worked for CNN for shows such as Paula Zahn Now, American Morning and various CNN business shows."
8529df51-255b-41c3-a341-c6b99c8db81e,President Donald Trump and U.S. Congress voted yesterday on a bill that could change the world. Child support claims have said to come to an end and many officials are not happy about it.President Trump claims he will no longer for any party of parent to pay child support. Trump also says that ant reports of abuse or negligence to a child from either party will result in the child automatically being turned over to the State Child Welfare.Lawmakers are meeting Wednesday to finalize all changes before the effect will take place👉Continue Reading full story at Channel50news.com,President Donald Trump and U.S. Congress have voted yesterday on a bill that could change the world. Child support claims already said to come to an end and many officials are not happy about it.President Trump claims will no longer for any party of parent to pay child support. Trump also says that ant reports of abuse or negligence to a child from either party will result in the child automatically being turned over to the State Child Welfare.Lawmakers are meeting Wednesday to finalize all changes before the effect will take place Continue Reading full story at Channel50news.com
c63f1ece-4dc9-429e-89d7-d27e1a653ea7,"Laura Loomer, a conservative investigative journalist, is charging “Auntie” Maxine for assault, citing Waters hit her hand and swatted her face with office papers.Laura Loomer, a conservative investigative journalist, is charging “Auntie” Maxine for assault, citing Waters hit her hand and swatted her face with office papers.Waters squirmed as she was confronted by Loomer and requested to meet privately in her office. Waters swiped at Loomer’s camera and swatted Loomer with her office papers.Watch:After the incident, Loomer vowed to hold the left accountable for their hypocritical actions.","Laura Loomer, a conservative investigative journalist, is charging ""Auntie"" Maxine for assault, citing Waters hit her hand and swatted her face with office papers.Laura Loomer, a conservative investigative journalist, is charging ""Auntie"" Maxine for assault, citing Waters hit her hand and swatted her face with office papers.Waters squirmed as was confronted by Loomer and requested to meet privately in her office. Waters swiped at Loomer's camera and swatted Loomer with her office papers.Are Watching:After the incident, Loomer vowed to hold the left accountable for their hypocritical actions."
6859e146-1bc2-463b-9663-5443ff20da61,"As Antifa took to the streets over the weekend, one very strong voice in civil rights spoke up to denounce their claims that Donald Trump...","As Antifa took to the streets over the weekend, one very strong voice in civil rights speaking up to denounce their claims that Donald Trump..."
05cb8946-07f3-4bd5-823c-49065e160b7a,"Claro, muy triste. Las tratan de ofrecer maravillas y mira a lo que llegan. Aunque hay que ver, pues muchas veces le ponen cosas en los mismos aeropuertos en las maletas y a pasado. Veremos que dira ella mas tarde, pero sera horrible en otro pais y en una carcel ️","Claro, muy triste. Las tratan de ofrecer maravillas y mira a lo que llegan. Aunque hay que ver, pues muchas veces le ponen cosas en los mismos aeropuertos en las maletas y a pasado. Veremos que dira ella mas tarde, pero sera horrible en otro pais y en una carcel"
7cfd73c4-0579-4062-8693-c475bb8c3309,Keanu Reeves Shook The World With Another POWERFUL Message,Keanu Reeves Did Shake The World With Another POWERFUL Message
dd9d0d95-1806-4795-8e50-ac4d7bdce558,"You are commenting as a guest. If you have an account, please sign in","Y'all are commenting as a guest. If y'all have an account, please are signing in"
69b7db90-703b-4eab-9346-ab972074c3f5,no one has died from the coronavirus in the United States.,no one already died from the coronavirus in the United States.
e23c3cee-5902-4677-a428-b56ea63436ac,Parents can receive a case of baby formula during the COVID-19 pandemic by calling the number on the back of the company's product.,Parents can receiving a case of baby formula during the COVID-19 pandemic by calling the number on the back of the company's product.
439e19f4-c8c5-4c9c-96f4-ea07702509a9,Drinking boiled garlic water will cure COVID-19.,Drinking boiled garlic water will cure COVID-19.
1f8e8cd3-a5b6-468c-95a1-e8204fdf4878,"Donating blood requires that you be administered a free test for the COVID-19, a disease caused by the coronavirus.","Donating blood requiring that be administered a free test for the COVID-19, a disease caused by the coronavirus."
e06993df-8dfa-4933-8e30-57cfcc626c34,"Coronavirus stimulus payments, termed ""Economic Impact Payments,"" are taxable and could reduce your 2020 tax refund.","Coronavirus stimulus payments, termed ""Economic Impact Payments,"" are like taxable and could reduce your 2020 tax refund."
5ad89e58-473a-405b-b44e-6d22f67a499e,families in need can get free baby formula by calling the number on the back of the product during the coronavirus outbreak,families in need can get free baby formula by calling the number on the back of the product during the coronavirus outbreak
6c2ae0df-b1c6-427f-b94c-e71ea1822549, A post claims a COVID-19 vaccine has already been developed and will cause widespread infertility.,A post claiming a COVID-19 vaccine has already been developed and will cause widespread infertility.
7ccf0583-fc1c-4ea7-bbd9-55747ee1fe28," Bill Gates, who is supporting COVID-19 vaccine research, visited in New Zealand during May.","Bill Gates, what is supporting COVID-19 vaccine research, visited in New Zealand during May."
7d450735-cf1f-4d93-bf60-c4f2a1becac5, Facebook posts shared thousands of times claim the coronavirus pandemic is a cover for a Gates Foundation-funded effort to implant microchips when patients’ noses or throats are swabbed during COVID-19 testing.,Facebook posts shared thousands of times are claiming the coronavirus pandemic is a cover for a Gates Foundation-funded effort to implant microchips when patients' noses or throats are swabbed it during COVID-19 testing.
8b12e0e6-04c4-44d4-898b-0b1344befcfb, A meme posted on Facebook claims South Africa’s president and ruling party politicians recently celebrated a high-profile birthday and flouted lockdown rules in the process.,A meme posted on Facebook are claiming South Africa's president and ruling party politicians recently had celebrated a high-profile birthday and have flouted lockdown rules in the process.
49147782-29f0-4b20-b5c7-c27f7802b31e, Multiple posts shared repeatedly on Facebook and Twitter claim COVID-19 means “see a sheep surrender” in Latin.,"Multiple posts have shared repeatedly on Facebook and Twitter are claiming COVID-19 means ""are seeing a sheep surrender"" in Latin."
623e0aab-e0cd-4621-89bd-30b6fa2e4adb," Multiple posts shared repeatedly on Facebook state Android users in Australia have been automatically signed up to COVIDSafe, the government’s COVID-19 contact tracing app, through an application programming interface (API) operated by Google.","Multiple posts shared repeatedly on Facebook state Android users in Australia have been automatically signed up to COVIDSafe, the government's COVID-19 contact tracing app, through an application programming interface (API) operated by Google."
a04d9b86-ed6a-440c-8d0d-25a181085501, Aerial footage of a large procession of people has been viewed hundreds of thousands of times on Facebook alongside claims that the video shows protests in the US during the COVID-19 pandemic.,Aerial footage of a large procession of people has been viewed hundreds of thousands of times on Facebook alongside claims that the video is showing protests in the US during the COVID-19 pandemic.
ca12c034-2823-4cd9-baa4-32e51bb143f4, Dawood Ibrahim died of Covid-19.,Dawood Ibrahim had died of Covid-19.
c34845a7-7956-498e-ba2a-9575d0786006," A report drafted by a scientific panel appointed by Germany’s Interior Ministry, declaring the COVID-19 pandemic is a “global false alarm”, was leaked by a former employee.","A report drafted by a scientific panel appointed by Germany's Interior Ministry, declaring the COVID-19 pandemic is a ""global false alarm"", have been leaked by a former employee."
b18abc80-a671-47d4-b566-037957ac030c," The image of an intubated baby with a large chest scar has been shared tens of thousands of times on Facebook, with claims that the infant had recently survived heart surgery before testing positive for the novel coronavirus.","The image of an intubated baby with a large chest scar has been shared tens of thousands of times on Facebook, with claims that the infant had recently survived heart surgery before testing positive for the novel coronavirus."
eee69687-cc6f-4aea-be95-03649daa6d9e," The fire incident at Rohini flyover in Delhi, India is caused by hand sanitiser.","The fire incident at Rohini flyover in Delhi, India is caused by hand sanitiser."
c37016d1-bb65-4e79-bf93-b9bc821755fb, A video purporting to show several dead bodies lying beside coronavirus patients in a hospital ward has been viewed thousands of times in multiple posts on Facebook and Twitter alongside a claim it was filmed in the Indian capital of Delhi.,A video purporting to show several dead bodies lying beside coronavirus patients in a hospital ward has been viewed thousands of times in multiple posts on Facebook and Twitter alongside a claim she have been filmed in the Indian capital of Delhi.
fc5abd98-d814-41c6-85c2-9f8b7ca14baa, Man seen in viral images was a COVID-19 patient who fell in love with his lady doctor. The two got engaged in the same hospital in Egypt.,Man seen in viral images was a COVID-19 patient who fell in love with his lady doctor. The two got engaged in the same hospital in Egypt.
668f29ae-d7ff-41a9-816f-6f069218c554," Italy “went against the WHO’s ‘law’” against COVID-19 autopsies and “discovered covid is not a virus, but a bacterium” that “clots the blood and reduces the oxygen saturation.”","Italy ""had gone against the WHO's 'law'"" against COVID-19 autopsies and ""have discovered covid is not a virus, but a bacterium"" what ""clots the blood and reduces the oxygen saturation."""
7e442dad-7758-4a38-bbd1-ca56ba7a60e7, Facebook posts shared hundreds of times in South Africa claim that criminals posing as government officials are going around to people’s homes and distributing face masks that are laced with chemicals to knock them out and rob them.,Facebook posts have shared hundreds of times in South Africa are claiming that criminals posing as government officials are going around to people's homes and distributing face masks what are laced with chemicals to knock them out and are robbing them.
013f6005-e420-4574-bc1d-ab15b07fbf65," Video shows an overcrowded Madina market in Hyderabad, India, where people are shopping for Eid.","Video showing an overcrowded Madina market in Hyderabad, India, where people are shopping for Eid."
129513cc-fdf3-44a7-ac80-7084bc5b31da,Michigan governor reopened Traverse City “so she could have her daughter’s open house.”,"Michigan governor had reopened Traverse City ""so could having her daughter's open house."""
495b4b77-9609-4319-90b8-04b6d707e2da, Footage of a large crowd has been shared in multiple Facebook posts claiming to show migrant workers who were stopped at the Delhi-Uttar Pradesh state border during India’s nationwide COVID-19 lockdown in May 2020.,Footage of a large crowd has been shared in multiple Facebook posts claiming to show migrant workers who have been stopped at the Delhi-Uttar Pradesh state border during India's nationwide COVID-19 lockdown in May 2020.
6c28bebb-0eff-4363-b1d4-eaba990924a8," A video showing hundreds of frogs being sold from the back of a truck has been viewed tens of thousands of times in multiple posts on Facebook, Twitter and YouTube alongside a claim that it was taken in China after the country lifted its coronavirus lockdown.","A video showing hundreds of frogs being sold from the back of a truck has been viewing tens of thousands of times in multiple posts on Facebook, Twitter and YouTube alongside a claim that it have been taken in China after the country had lifted its coronavirus lockdown."
88ebd135-8d7f-4f84-8540-1ebc9fdaedb8, Two photos have been shared thousands of times in multiple Facebook posts which claim that Kawasaki disease is spreading among babies during the coronavirus pandemic.,Two photos have been shared thousands of times in multiple Facebook posts which claim that Kawasaki disease is spreading among babies during the coronavirus pandemic.
aa2f45e1-0711-4abc-9072-da10fd5ee1e5, Some websites claimed that Madagascar quit the World Health Organisation (WHO) and has been offered 20 million dollars by the WHO to kill their Covid-Organics cure.,Some websites have claimed that Madagascar had quit the World Health Organisation (WHO) and has been offered 20 million dollars by the WHO to kill their Covid-Organics cure.
d7bd9592-9328-4868-9fe4-02ad8a60b984, Multiple Facebook and Twitter posts shared thousands of times in May 2020 claim anyone in New Zealand who refuses to use a coronavirus contact tracing app has been banned from entering shops during the COVID-19 pandemic.,Multiple Facebook and Twitter posts have shared thousands of times in May 2020 are claiming anyone in New Zealand who is refusing to use a coronavirus contact tracing app has been banned from entering shops during the COVID-19 pandemic.
66a156ef-096a-417a-9c9b-a69f542a5bb4, A photo of a Pakistani provincial chief minister has been shared thousands of times in multiple Facebook posts in May 2020 alongside a claim that it shows him violating social distancing rules during the coronavirus pandemic.,A photo of a Pakistani provincial chief minister has been shared thousands of times in multiple Facebook posts in May 2020 alongside a claim that is showing violating social distancing rules during the coronavirus pandemic.
3b7fde22-cb5b-4ef3-8bb2-57670cad6296, Candace Owens claimed that the U.S. is not losing “tons more lives” in 2020 compared to 2019 and that the “increase [in mortality in 2020 is] virtually non-existent”.,"Candace Owens claiming that the U.S. is not losing ""tons more lifes"" in 2020 compared to 2019 and that the ""increase [in mortality in 2020 is] virtually non-existent""."
81ea3257-2649-459b-8826-fff18e9f6d04, A video of Italian politician Sara Cunial blasting Bill Gates as a “vaccine criminal” in speeches to parliament has been viewed tens of thousands of times on Facebook and YouTube.,"A video of Italian politician Sara Cunial blasting Bill Gates as a ""vaccine criminal"" in speeches to parliament has been viewed tens of thousands of times on Facebook and YouTube."
caab484f-1c8e-42ff-ad18-0599fcf10e84, Indian Government has introduced a five-phase roadmap to combat Covid-19.,Indian Government already introduced a five-phase roadmap to combat Covid-19.
5fddeb05-318a-4208-964b-62626a564456, The Irish government is giving €350 to every resident in the country as part of its response to COVID-19.,The Irish government is giving €350 to every resident in the country as part of its response to COVID-19.
1bc508af-2cd1-4da8-a2f1-fb0820db32a6, Ghanaian President Nana Akufo-Addo claimed in a speech that his country had administered more COVID-19 tests per million people than any other country in Africa.,Ghanaian President Nana Akufo-Addo had claimed in a speech that his country had administered more COVID-19 tests per million people than any other country in Africa.
d2795702-4fe4-4352-95e5-ddd7134b0a54," Prolonged use of mask causes hypoxia, oxygen deficiency, fatigue and loss of reflexes.","Prolonged use of mask are causing hypoxia, oxygen deficiency, fatigue and loss of reflexes."
6e935387-f479-448c-bba9-75647eabf999, Photo representing the suffering of a migrant worker during the current lockdown in India.,Photo representing the suffering of a migrant worker during the current lockdown in India.
72e60129-7071-4b9d-a2be-2f76cf61c857,“The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.”,"""The mainstream media have pretended there have been a deadly surge in COVID cases thanks to Wisconsinites voting."""
bb0f4a16-e8de-470a-8e01-4194bfccaed2, Three videos have been viewed tens of thousands of times in multiple posts on Facebook alongside a claim they show people who died after contracting the novel coronavirus in India.,Three videos have been viewed tens of thousands of times in multiple posts on Facebook alongside a claim they are showing people who had died after contracting the novel coronavirus in India.
af03cb41-e7b0-4988-aad5-4c1da163cf52," A video has been viewed more than 100,000 times in multiple Facebook posts that claim to show a 5G mast burning in the Italian city of La Spezia.","A video has been viewed more than 100,000 times in multiple Facebook posts what is claiming to show a 5G mast burning in the Italian city of La Spezia."
